id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,Lower,Upper,LABEL,SELECTIE,FILTER
8299403,A location! Marvelous loft!,26958675,Babette,,De Baarsjes - Oud-West,"52,36622718","4,876941672",Entire home/apt,451,1,10,2016-05-12,"1,06",1,362,6307,7569,6307 - 7569,6307,2016
11083865,House in the center of Amsterdam,57543556,Judith,,De Baarsjes - Oud-West,"52,36494939","4,876330079",Entire home/apt,185,4,0,,,1,10,6307,7569,6307 - 7569,6307,2016
239647,Attic room Centre quiet light cosy,1232843,Harm,,De Baarsjes - Oud-West,"52,36451666","4,875872997",Entire home/apt,84,2,357,2016-06-27,"6,21",2,230,6307,7569,6307 - 7569,6307,2016
12163977,Family house with garden in centre,65205918,Martijn,,De Baarsjes - Oud-West,"52,36508675","4,876142325",Entire home/apt,350,3,0,,,1,22,6307,7569,6307 - 7569,6307,2016
4167562,Fully equiped family house ,21629143,Christa,,De Baarsjes - Oud-West,"52,36616557","4,875884437",Entire home/apt,200,3,0,,,1,0,6307,7569,6307 - 7569,6307,2016
13053894,Leidseplein Studio 2,48703385,Tillan,,De Baarsjes - Oud-West,"52,36369299","4,877812412",Entire home/apt,136,2,2,2016-06-21,2,71,136,6307,7569,6307 - 7569,6307,2016
8231912,Charming & Light central apartment,19517830,UrbanTulip,,De Baarsjes - Oud-West,"52,36564639","4,877405388",Entire home/apt,120,2,29,2016-06-15,"2,9",2,331,6307,7569,6307 - 7569,6307,2016
9673184,Perfect apartment in the city,49982971,Sofie,,De Baarsjes - Oud-West,"52,36408544","4,877099849",Entire home/apt,150,1,3,2016-05-02,"0,92",1,364,6307,7569,6307 - 7569,6307,2016
10229676,Houseboat Centre,12782398,Hein,,De Baarsjes - Oud-West,"52,36552939","4,874222593",Private room,120,1,16,2016-06-13,"2,59",1,31,6307,7569,6307 - 7569,6307,2016
4627255,DOUBLE/TWIN ROOM - Espresso Hotel,23849055,Chris,,De Baarsjes - Oud-West,"52,36393249","4,875855305",Private room,95,1,1,2015-04-08,"0,07",2,184,6307,7569,6307 - 7569,6307,2016
12228450,Cute room & great location,9137095,Roos,,De Baarsjes - Oud-West,"52,36404845","4,87584378",Private room,60,1,0,,,3,255,6307,7569,6307 - 7569,6307,2016
2954902,Superb apt near museums&Leidseplein,4988122,Philip,,De Baarsjes - Oud-West,"52,36427595","4,875341487",Entire home/apt,120,2,24,2016-06-26,"1,06",1,251,6307,7569,6307 - 7569,6307,2016
4670406,Great family appt in the center ,23957347,Monique,,De Baarsjes - Oud-West,"52,36504096","4,875274144",Entire home/apt,280,2,7,2016-05-16,"0,51",1,327,6307,7569,6307 - 7569,6307,2016
758836,Centre Apartment  quiet safe cosy,1232843,Harm,,De Baarsjes - Oud-West,"52,3662038","4,877051551",Entire home/apt,79,2,253,2016-06-29,"5,93",2,209,6307,7569,6307 - 7569,6307,2016
3839271,Romantic and bright canal apartment,13094982,Peter,,De Baarsjes - Oud-West,"52,36609954","4,877082931",Entire home/apt,150,2,1,2016-05-19,"0,64",1,18,6307,7569,6307 - 7569,6307,2016
6778319,Quiet Home In The Heart Of The City,31275614,Sanja & Adrijan,,De Baarsjes - Oud-West,"52,36385328","4,878123979",Entire home/apt,210,3,3,2015-08-05,"0,25",1,8,6307,7569,6307 - 7569,6307,2016
2125118,603 Vondel Apartment 1,1477248,Niels,,De Baarsjes - Oud-West,"52,36528784","4,878023472",Entire home/apt,251,5,1,2016-05-08,"0,52",10,337,6307,7569,6307 - 7569,6307,2016
5018140,"Jordaan, Museums & Vondelpark",5713964,Martijn,,De Baarsjes - Oud-West,"52,36476952","4,876100927",Entire home/apt,99,4,4,2016-02-22,"0,36",1,6,6307,7569,6307 - 7569,6307,2016
4591253,"Top location, private BR, Roof TeRa",13313775,Daniel,,De Baarsjes - Oud-West,"52,36480942","4,876046583",Private room,95,1,59,2016-06-13,"3,7",2,198,6307,7569,6307 - 7569,6307,2016
789743,Groundfloor Lofty Apt | Artful Stay,965667,Sharon,,De Baarsjes - Oud-West,"52,36414438","4,876743498",Entire home/apt,276,6,116,2016-06-25,"2,66",3,121,6307,7569,6307 - 7569,6307,2016
2560010,Cosy single basementroom CENTRE,13098216,Elianne,,De Baarsjes - Oud-West,"52,36616946","4,876140472",Private room,69,3,27,2016-06-17,"1,25",2,311,6307,7569,6307 - 7569,6307,2016
2688714,Flat for up to 4 people Leidseplein,10039206,Roelof,,De Baarsjes - Oud-West,"52,36352299","4,877561223",Entire home/apt,99,4,21,2016-05-02,"0,8",1,169,6307,7569,6307 - 7569,6307,2016
12420713,(601) 4p Jordaan Luxury Apartment,517215,Niels En Viv,,De Baarsjes - Oud-West,"52,36541794","4,87790941",Entire home/apt,251,5,4,2016-06-12,"1,82",35,333,6307,7569,6307 - 7569,6307,2016
3965685,Lovely 2fl apartment - city centre,8705314,Huub,,De Baarsjes - Oud-West,"52,36571031","4,876167529",Entire home/apt,140,3,25,2016-07-01,"1,25",1,313,6307,7569,6307 - 7569,6307,2016
12419394,"Lovely Appartement, Centre, 3 rms",7871578,Michael,,De Baarsjes - Oud-West,"52,36509637","4,876557005",Entire home/apt,111,1,2,2016-05-08,1,1,0,6307,7569,6307 - 7569,6307,2016
5768135,Enjoy Amsterdam like Locals do!,29912300,Live Life Like Locals,,Westerpark,"52,37740359","4,875710347",Private room,79,2,18,2016-04-26,"1,23",7,348,6307,7569,6307 - 7569,6307,2016
4259396,dutchstork,22106398,Duncan,,Westerpark,"52,37685283","4,875322905",Entire home/apt,136,2,47,2016-06-25,"2,23",1,296,6307,7569,6307 - 7569,6307,2016
9893897,Light and modern appartment,719415,Sarah,,Westerpark,"52,37678157","4,876108541",Entire home/apt,150,1,2,2016-01-03,"0,32",1,0,6307,7569,6307 - 7569,6307,2016
2782702,Spacious Apt + garden near Jordaan!,7606257,Hélène,,Westerpark,"52,37663879","4,876094892",Entire home/apt,130,4,20,2016-05-21,"0,75",1,288,6307,7569,6307 - 7569,6307,2016
7725507,Lovely bright&perfect located apartment,735122,Suzanne,,Westerpark,"52,37681264","4,87549292",Entire home/apt,120,2,6,2016-04-30,"0,83",1,275,6307,7569,6307 - 7569,6307,2016
7758747,Stunning Home - Heart of Amsterdam,1464510,Michiel And Jane,,Westerpark,"52,37662823","4,875399684",Entire home/apt,129,2,8,2016-06-08,"1,22",98,40,6307,7569,6307 - 7569,6307,2016
3301556,Amsterdam centre classic,14092025,Remy,,Westerpark,"52,37659541","4,875253009",Entire home/apt,98,1,22,2016-05-08,"0,94",1,333,6307,7569,6307 - 7569,6307,2016
11487060,Room in center of Amsterdam,5001423,Dieuwertje,,Westerpark,"52,37718686","4,875391468",Private room,68,1,1,2016-03-13,"0,26",1,0,6307,7569,6307 - 7569,6307,2016
3524286,Private bedroom right in the center,8250813,David,,Westerpark,"52,37650738","4,875336509",Private room,90,2,43,2016-01-03,"1,83",2,337,6307,7569,6307 - 7569,6307,2016
9544602,"New, cosy, stylish and central",2388283,Tomi,,Westerpark,"52,37609994","4,876013132",Entire home/apt,160,2,5,2016-06-19,"2,31",1,332,6307,7569,6307 - 7569,6307,2016
6535391,Enjoy Amsterdam Like Locals do,33725336,Live Life Like Locals,,Westerpark,"52,37756721","4,875247734",Private room,79,2,3,2016-03-20,"0,41",8,348,6307,7569,6307 - 7569,6307,2016
12263670,"Nice comfy room, magnificent view",66022407,The,,Westerpark,"52,37672249","4,874521715",Private room,79,2,0,,,4,234,6307,7569,6307 - 7569,6307,2016
6271439,Trendy studio near famous Jordaan,2178959,Lars,,Westerpark,"52,37643668","4,875163986",Entire home/apt,146,1,1,2015-05-26,"0,07",1,0,6307,7569,6307 - 7569,6307,2016
12263021,Penthouse room with amazing view,66022407,The,,Westerpark,"52,37656454","4,875025589",Private room,89,3,0,,,4,181,6307,7569,6307 - 7569,6307,2016
10721666,"Nice comfy room, magnificent view",44362366,Live Life Like Locals,,Westerpark,"52,37668471","4,875187484",Private room,79,2,1,2016-05-31,"0,86",4,350,6307,7569,6307 - 7569,6307,2016
6499509,Sunny apartment near the Jordaan,17906944,Cecile,,Westerpark,"52,37711079","4,874667314",Entire home/apt,111,4,9,2016-06-12,"0,69",1,14,6307,7569,6307 - 7569,6307,2016
9763557,"Private stay, close to everything!",17729271,,,Westerpark,"52,37948136","4,876170566",Entire home/apt,111,2,3,2016-05-08,"1,15",1,247,6307,7569,6307 - 7569,6307,2016
8155330,Nice gr. floor Westerpark / Jordaan,18215261,Liesbeth,,Westerpark,"52,3805802","4,876364297",Entire home/apt,150,3,13,2016-06-26,"1,27",1,68,6307,7569,6307 - 7569,6307,2016
8745054,WATERVIEW,45875373,Martijn,,Westerpark,"52,37983839","4,874832129",Entire home/apt,150,2,9,2016-06-18,"1,72",1,81,6307,7569,6307 - 7569,6307,2016
6550297,Light and spacious luxury apartment,28613345,Martine,,Westerpark,"52,37992876","4,875230251",Entire home/apt,150,4,4,2015-10-18,"0,32",1,15,6307,7569,6307 - 7569,6307,2016
13757893,COZY apt. located Jordaan area with small balcony!,669178,Sammy,,Westerpark,"52,37950576","4,875070086",Entire home/apt,79,2,0,,,156,24,6307,7569,6307 - 7569,6307,2016
10217568,Central full apartment Jordaan,2819553,Femke,,Westerpark,"52,38088435","4,87755648",Entire home/apt,85,1,11,2016-05-22,"2,48",1,342,6307,7569,6307 - 7569,6307,2016
9528440,"Centre, Free Bikes,Ground fl, Canal",11846952,Renate,,Westerpark,"52,38087325","4,877429754",Entire home/apt,125,3,17,2016-05-31,"2,58",1,4,6307,7569,6307 - 7569,6307,2016
11696743,Deluxe Rooftop Studio,48703385,Tillan,,Westerpark,"52,37964897","4,876249812",Entire home/apt,129,2,5,2016-05-17,"1,55",71,0,6307,7569,6307 - 7569,6307,2016
12406057,Apartment next to Jordaan,7914929,Iris,,Westerpark,"52,38058021","4,87530335",Private room,80,1,2,2016-05-23,"0,97",1,189,6307,7569,6307 - 7569,6307,2016
7259854,Cozy Dutch House with Garden,38008466,Sören,,Westerpark,"52,38032083","4,877729389",Private room,70,3,6,2016-04-28,"0,56",1,0,6307,7569,6307 - 7569,6307,2016
8767747,Modern & Luxury in Hip West!,15751922,Luc,,Westerpark,"52,37959767","4,875812111",Entire home/apt,140,3,7,2016-06-14,"3,28",1,76,6307,7569,6307 - 7569,6307,2016
13546609,NEW Dutch way of living in centre,53943730,"Ron, Firuza En Edite",,Westerpark,"52,38080934","4,87718524",Entire home/apt,150,1,1,2016-06-19,1,3,347,6307,7569,6307 - 7569,6307,2016
6648478,40m met zonnige tuin,34801352,Nina,,Westerpark,"52,38054984","4,875445965",Entire home/apt,125,3,0,,,1,0,6307,7569,6307 - 7569,6307,2016
5779346,Canal view flat near Jordaan,499530,Carolin,,Westerpark,"52,37996841","4,875862302",Entire home/apt,111,3,12,2016-06-05,"1,43",1,24,6307,7569,6307 - 7569,6307,2016
13708567,FAGEL SUITE - Local suites for the global citizen,3409826,Kith & Kin,,Westerpark,"52,37972038","4,875090186",Entire home/apt,120,2,0,,,1,176,6307,7569,6307 - 7569,6307,2016
10256911,"Elegant, comfy & modern apartment",1104538,Colin,,Westerpark,"52,38055294","4,876779598",Entire home/apt,311,2,10,2016-05-22,"2,01",1,356,6307,7569,6307 - 7569,6307,2016
12034505,Sunny & light @ quiet street close to Jordaan,64414920,Karen,,Westerpark,"52,37992464","4,874949161",Entire home/apt,95,8,3,2016-06-24,3,1,19,6307,7569,6307 - 7569,6307,2016
12589157,Cosy Room with Garden - Downtown,37245915,Frank,,Westerpark,"52,38051932","4,877537639",Private room,80,2,3,2016-06-24,"1,41",1,2,6307,7569,6307 - 7569,6307,2016
12206634,STYLISH APARTMENT NEAR JORDAAN,31297421,Rogier,,Westerpark,"52,38059041","4,875876884",Entire home/apt,149,4,2,2016-05-08,"0,97",1,8,6307,7569,6307 - 7569,6307,2016
9342404,Modern 4p apartment w. roof terrace,14877501,Leon,,Westerpark,"52,38062738","4,875257491",Entire home/apt,300,2,5,2016-06-27,"1,56",1,37,6307,7569,6307 - 7569,6307,2016
8980863,Beautiful apartment centre A'dam,8254371,Jefta,,Westerpark,"52,37998898","4,875611195",Entire home/apt,120,3,0,,,1,15,6307,7569,6307 - 7569,6307,2016
840198,Beautiful groundfl. canal apartment,4388284,Nicoline,,Centrum-West,"52,37128186","4,882092573",Entire home/apt,146,3,61,2016-05-04,"1,43",1,75,6307,7569,6307 - 7569,6307,2016
9459958,Modern apartment in the Jordaan,7209870,Bram,,Centrum-West,"52,37198651","4,877757094",Private room,80,2,1,2016-06-20,1,2,315,6307,7569,6307 - 7569,6307,2016
180424,Family house in center Jordaan area,864444,Talitha,,Centrum-West,"52,37229018","4,878082588",Entire home/apt,226,2,114,2016-06-12,"1,9",1,335,6307,7569,6307 - 7569,6307,2016
1204426,"Bij Tijn op de Gracht, Suite Storm",6438658,Martijn,,Centrum-West,"52,37081052","4,881624148",Private room,165,1,4,2016-06-19,"1,5",2,324,6307,7569,6307 - 7569,6307,2016
12443444,Gorgeous apartment in Centre,44813406,Rob,,Centrum-West,"52,36835091","4,879408135",Entire home/apt,180,2,7,2016-06-26,3,1,21,6307,7569,6307 - 7569,6307,2016
2137635,City Center Apartment(with parking),72249,Hanneke,,Centrum-West,"52,36753235","4,879045138",Entire home/apt,159,3,15,2016-03-30,"0,52",2,0,6307,7569,6307 - 7569,6307,2016
5875312,Fabulous Studio@City Centre-Jordaan,6999042,Douwe&Niki,,Centrum-West,"52,36975907","4,88136899",Entire home/apt,136,3,9,2016-05-10,"0,64",128,55,6307,7569,6307 - 7569,6307,2016
10046371,Amsterdam Stylish City Apartment,13405827,Jan-Willem,,Centrum-West,"52,37248116","4,880100275",Entire home/apt,146,2,23,2016-06-19,"3,73",22,48,6307,7569,6307 - 7569,6307,2016
3129198,Designer apartment on the canals  ,15891676,Klaas,,Centrum-West,"52,37213868","4,87896263",Entire home/apt,251,4,19,2015-09-19,"0,84",2,105,6307,7569,6307 - 7569,6307,2016
5465112,City centre Jordaan,18736287,Daan,,Centrum-West,"52,36923867","4,882128413",Private room,100,1,0,,,1,0,6307,7569,6307 - 7569,6307,2016
1447024,Prinsengracht - Canal viewing Apt,5365863,Tim,,Centrum-West,"52,36945145","4,880751108",Entire home/apt,140,2,145,2016-06-20,"4,13",1,213,6307,7569,6307 - 7569,6307,2016
5978566,Canal-Facing Apartment in Jordaan,522491,Sridhar & Smitha,,Centrum-West,"52,36835778","4,878741033",Entire home/apt,150,1,7,2016-04-02,"0,52",1,0,6307,7569,6307 - 7569,6307,2016
621108,Amsterdam center/Jordaan,3078096,Assaf,,Centrum-West,"52,37319488","4,881301658",Entire home/apt,140,3,12,2016-05-08,"0,35",1,40,6307,7569,6307 - 7569,6307,2016
6519740,Lovely apartment,23920538,Patricia,,Centrum-West,"52,37190992","4,879235105",Entire home/apt,300,2,0,,,1,268,6307,7569,6307 - 7569,6307,2016
13817456,Great appartement in top location!,49099177,Erez,,Centrum-West,"52,37256164","4,880470666",Entire home/apt,138,2,0,,,1,160,6307,7569,6307 - 7569,6307,2016
722313,NEW!! Canal City Centre Studio,2028878,City Centre,,Centrum-West,"52,36916474","4,880876483",Entire home/apt,100,7,18,2016-06-06,"0,61",9,4,6307,7569,6307 - 7569,6307,2016
6624180,5 weeks(!) stay at artist residence,22229264,Zoë,,Centrum-West,"52,3731973","4,881026356",Entire home/apt,251,13,1,2015-09-06,"0,1",1,0,6307,7569,6307 - 7569,6307,2016
9993957,Central  canal front apartment,36727795,Marjorie,,Centrum-West,"52,36787822","4,881000301",Entire home/apt,100,5,13,2016-06-27,"2,1",1,156,6307,7569,6307 - 7569,6307,2016
3407524,17th Centery Old Canal Loft,4319538,Le Jardin,,Centrum-West,"52,37108024","4,881511987",Entire home/apt,150,2,12,2015-09-01,"0,52",3,365,6307,7569,6307 - 7569,6307,2016
10136156,Apartment centre of Amsterdam,32936034,Stein,,Centrum-West,"52,37292803","4,880144952",Entire home/apt,143,2,0,,,1,17,6307,7569,6307 - 7569,6307,2016
1178672,"Bij Tijn op de Gracht, Suite Sterre",6438658,Martijn,,Centrum-West,"52,37114521","4,881460132",Private room,165,1,1,2015-09-16,"0,1",2,313,6307,7569,6307 - 7569,6307,2016
359408,Comfortable apt. in city center,1818342,Linda,,Centrum-West,"52,36630062","4,880362689",Entire home/apt,110,4,49,2016-06-08,"0,99",1,288,6307,7569,6307 - 7569,6307,2016
644246,Luxurious design apartment center,3038108,Leen,,Centrum-West,"52,37259699","4,88058391",Entire home/apt,139,3,14,2015-05-26,"0,31",1,0,6307,7569,6307 - 7569,6307,2016
1309364,Charming 2BRApartment in Citycentre,7055563,Thysia,,Centrum-West,"52,37304089","4,88177565",Entire home/apt,191,3,78,2016-06-04,"2,14",1,287,6307,7569,6307 - 7569,6307,2016
4291156,Cozy apartment in the heart of AMS,22277326,Giselle,,Centrum-West,"52,36749437","4,880688118",Entire home/apt,150,3,1,2016-04-17,"0,38",1,0,6307,7569,6307 - 7569,6307,2016
13355411,Beautiful studio in old Jordaan house with terrace,75009483,Zwier,,Centrum-West,"52,37325279","4,882687966",Entire home/apt,146,3,0,,,1,104,6307,7569,6307 - 7569,6307,2016
1734671,LUXURY apartment in center,9137137,Iris,,Centrum-West,"52,36728621","4,878656776",Entire home/apt,150,3,9,2016-05-30,"0,28",1,313,6307,7569,6307 - 7569,6307,2016
10221538,Beautiful apartment in the centre,44636572,Chantal,,Centrum-West,"52,36940179","4,881336423",Entire home/apt,181,2,0,,,1,19,6307,7569,6307 - 7569,6307,2016
2696109,NEW! Cozy House in center,13799832,Jochem,,Centrum-West,"52,37313398","4,882259803",Entire home/apt,381,3,29,2016-06-13,"1,08",1,321,6307,7569,6307 - 7569,6307,2016
390894,Luxury apartment in the best area,1954555,Floris,,Centrum-West,"52,37170239","4,877288495",Entire home/apt,160,1,33,2016-06-08,"0,67",1,365,6307,7569,6307 - 7569,6307,2016
10867962,Renovated Jordaan neighb. apartment,56303396,Thomas,,Centrum-West,"52,36916216","4,877573771",Entire home/apt,160,2,9,2016-06-05,"1,91",1,91,6307,7569,6307 - 7569,6307,2016
1572302,City Centre NICE Apartment!,1998272,Sascha,,Centrum-West,"52,37174296","4,87975875",Entire home/apt,99,2,14,2016-03-29,"0,41",3,0,6307,7569,6307 - 7569,6307,2016
1112224,New City Centre Deluxe Retreat,2028878,City Centre,,Centrum-West,"52,36826381","4,881183031",Entire home/apt,140,3,15,2016-05-25,"0,57",9,5,6307,7569,6307 - 7569,6307,2016
2814246,Center Canalview app. Prinsengracht,14396756,Marte,,Centrum-West,"52,36842719","4,881321464",Entire home/apt,175,1,67,2016-06-26,"2,71",1,331,6307,7569,6307 - 7569,6307,2016
5666209,"Cosy, central, light, and bright!",29375101,Elisa,,Centrum-West,"52,37313151","4,880945224",Entire home/apt,136,3,26,2016-06-25,"1,73",1,29,6307,7569,6307 - 7569,6307,2016
5042958,Excellent apartment on the canals!,26036181,Jesse,,Centrum-West,"52,3708103","4,876753506",Entire home/apt,181,1,32,2016-06-26,"2,04",1,337,6307,7569,6307 - 7569,6307,2016
2126459,nicely renovated Jordaan appartment,8262352,Joske,,Centrum-West,"52,36898653","4,881155662",Entire home/apt,99,2,197,2016-06-30,"6,59",1,182,6307,7569,6307 - 7569,6307,2016
1928988,Pretty place in central Amsterdam,9989796,Bianca,,Centrum-West,"52,36643501","4,88082984",Entire home/apt,130,2,33,2016-05-15,"1,23",1,216,6307,7569,6307 - 7569,6307,2016
5664448,Private bedroom in the city centre!,25457695,Lotte,,Centrum-West,"52,36669975","4,879263719",Private room,80,2,2,2015-05-17,"0,14",2,155,6307,7569,6307 - 7569,6307,2016
10441222,Everything you need @ best location,53692197,Kate,,Centrum-West,"52,36688006","4,878660275",Entire home/apt,105,2,24,2016-06-27,"4,93",2,302,6307,7569,6307 - 7569,6307,2016
12052317,Jordaan-citycentre-urban studio-new,7613738,Neli,,Centrum-West,"52,36905068","4,877096616",Entire home/apt,128,2,5,2016-05-22,"1,88",3,324,6307,7569,6307 - 7569,6307,2016
13692525,Studio in a quiet street at top center location,11233267,Theo,,Centrum-West,"52,3657481","4,880401312",Entire home/apt,115,3,0,,,1,43,6307,7569,6307 - 7569,6307,2016
8320806,Amazing Studio@Canal-Prinsengracht,2701517,Luc,,Centrum-West,"52,36890389","4,881624307",Entire home/apt,136,1,14,2015-12-31,"1,49",1,357,6307,7569,6307 - 7569,6307,2016
6647228,Modern Apartment in The City Center,23284253,Ivana,,Centrum-West,"52,3710342","4,876056718",Entire home/apt,150,1,14,2016-06-12,"1,3",1,332,6307,7569,6307 - 7569,6307,2016
4647548,Character Property with Canal Views,24060451,Sasha,,Centrum-West,"52,36759796","4,881128526",Entire home/apt,125,3,2,2016-01-13,"0,34",1,0,6307,7569,6307 - 7569,6307,2016
13308302,Jordaan Canal apartment Amsterdam,13405827,Jan-Willem,,Centrum-West,"52,36859736","4,881217923",Entire home/apt,300,3,0,,,22,30,6307,7569,6307 - 7569,6307,2016
3696833,Cozy apartment near the Vondelpark!,18831648,Martijn,,Centrum-West,"52,3705455","4,877663995",Entire home/apt,125,2,18,2016-06-05,"0,78",1,196,6307,7569,6307 - 7569,6307,2016
13199869,City Centre Amsterdam,73934104,Leon,,Centrum-West,"52,36873638","4,878855967",Entire home/apt,181,3,0,,,1,0,6307,7569,6307 - 7569,6307,2016
10807217,Modern-Retro Design Loft in Jordaan,3943590,Anne,,Centrum-West,"52,36896857","4,87747166",Entire home/apt,401,2,0,,,1,0,6307,7569,6307 - 7569,6307,2016
11887450,"Quiet, near Anne Frank House & Dam",63389979,Eric,,Centrum-West,"52,37269419","4,881784163",Entire home/apt,220,2,5,2016-05-29,"2,08",2,0,6307,7569,6307 - 7569,6307,2016
12086763,Gorgeous Canal View City Center apt,17890006,Wendy,,Centrum-West,"52,36807542","4,879157279",Entire home/apt,130,4,8,2016-05-22,"2,86",1,31,6307,7569,6307 - 7569,6307,2016
11560697,Amazing authentic ap @ perfect spot,61051024,Sarah,,Centrum-West,"52,37191673","4,876929134",Entire home/apt,111,2,6,2016-06-27,"1,62",1,34,6307,7569,6307 - 7569,6307,2016
3466962,Canal house,17439682,Jaap,,Centrum-West,"52,37109566","4,875533005",Entire home/apt,276,7,54,2016-06-14,"2,22",1,284,6307,7569,6307 - 7569,6307,2016
6382287,Whole houseboat in Amsterdam centre,33268360,Helen,,Centrum-West,"52,37117591","4,882620043",Entire home/apt,331,3,27,2016-05-31,"1,96",1,3,6307,7569,6307 - 7569,6307,2016
8786022,Petit Prince incl FOOD DRINKS WINES,45641998,Charles,,Centrum-West,"52,37344179","4,882489946",Entire home/apt,296,3,3,2016-06-01,"0,48",4,349,6307,7569,6307 - 7569,6307,2016
5427271,Newly Renovated Jordaan Apartment ,18162104,Peter,,Centrum-West,"52,37243312","4,878296517",Entire home/apt,150,3,33,2016-06-21,"2,04",1,283,6307,7569,6307 - 7569,6307,2016
7304011,"Central - 2bathroom, canalhouse!",8526120,Di,,Centrum-West,"52,36860211","4,878537331",Entire home/apt,200,2,75,2016-06-23,"6,5",1,69,6307,7569,6307 - 7569,6307,2016
4187658,Spacious houseboat for family,21725610,Hadewych,,Centrum-West,"52,36956025","4,881757002",Entire home/apt,276,2,63,2016-06-03,"2,94",1,196,6307,7569,6307 - 7569,6307,2016
12598924,Marnix Modern: Supercentral 8P (2),68338234,Lin,,Centrum-West,"52,36699947","4,880449377",Entire home/apt,299,2,0,,,7,137,6307,7569,6307 - 7569,6307,2016
3138014,House in center with big garden,14669931,Marion,,Centrum-West,"52,36748879","4,878282791",Entire home/apt,270,4,5,2016-05-01,"0,27",1,10,6307,7569,6307 - 7569,6307,2016
8249052,Best central location Amsterdam!,18472746,Ian,,Centrum-West,"52,36972079","4,880690171",Private room,89,2,13,2015-11-08,"1,31",3,303,6307,7569,6307 - 7569,6307,2016
3202731,Canal house in Jordaan city centre,16230125,Jilles,,Centrum-West,"52,36885362","4,876794367",Entire home/apt,175,2,3,2016-05-15,"1,3",1,40,6307,7569,6307 - 7569,6307,2016
3497636,SALE! Loft apartment & Garden :),17340417,Bruno,,Centrum-West,"52,3689214","4,878365129",Entire home/apt,200,2,10,2016-05-16,"0,42",2,13,6307,7569,6307 - 7569,6307,2016
7364152,Cosy apartment | Amsterdam Centre,4719237,Parsia & Anniek,,Centrum-West,"52,37193715","4,876612354",Private room,80,1,12,2016-06-22,"1,03",1,318,6307,7569,6307 - 7569,6307,2016
13679189,Spacious familyhouse in the beautiful Jordaan area,79624829,Gulhan,,Centrum-West,"52,37258826","4,881637384",Entire home/apt,226,2,0,,,1,36,6307,7569,6307 - 7569,6307,2016
6814379,DESIGNER APARTMENT ON THE CANALS,15891676,Klaas,,Centrum-West,"52,37211266","4,880372599",Entire home/apt,175,4,15,2016-04-23,"1,4",2,7,6307,7569,6307 - 7569,6307,2016
3332424,City Centre - renovated Canal House,11224822,Edwin,,Centrum-West,"52,36632196","4,880735678",Entire home/apt,897,4,4,2015-12-27,"0,17",1,323,6307,7569,6307 - 7569,6307,2016
10279174,City center roof terrace canalhouse,52395502,Beth,,Centrum-West,"52,37333373","4,881019",Entire home/apt,226,3,0,,,1,0,6307,7569,6307 - 7569,6307,2016
5790324,Spacious apt. at superb location!,4979621,Jorrit&Dirk,,Centrum-West,"52,36808966","4,878472145",Entire home/apt,140,2,29,2016-06-30,"2,25",46,4,6307,7569,6307 - 7569,6307,2016
6838383,Industrial loft Amsterdam Centre,12977654,Nicky,,Centrum-West,"52,36786124","4,880196079",Entire home/apt,111,2,11,2016-06-16,"1,08",1,11,6307,7569,6307 - 7569,6307,2016
9506709,Beautiful modern 4db apartment !,49264788,Maurits,,Centrum-West,"52,37186356","4,878375102",Entire home/apt,399,3,13,2016-06-01,"1,89",1,35,6307,7569,6307 - 7569,6307,2016
547678,Spacious & quiet canal apartment with a balcony,2158817,Diego,,Centrum-West,"52,37217316","4,87707716",Entire home/apt,174,3,65,2016-06-28,"1,4",1,309,6307,7569,6307 - 7569,6307,2016
6710783,Beautiful Flat Prime Location,8492620,Chetan,,Centrum-West,"52,37283187","4,880599086",Entire home/apt,130,1,30,2016-06-26,"2,33",1,295,6307,7569,6307 - 7569,6307,2016
9674254,Nine Streets Patio Retreat,48703385,Tillan,,Centrum-West,"52,37199434","4,879959293",Entire home/apt,150,2,24,2016-06-20,"3,65",71,324,6307,7569,6307 - 7569,6307,2016
13421459,Incredible APT IN JORDAAN | Sunny BALCONY,7002898,Twan,,Centrum-West,"52,37292875","4,880059175",Entire home/apt,124,2,0,,,57,52,6307,7569,6307 - 7569,6307,2016
1003572,City centre apartment Leidseplein,5379628,Pim,,Centrum-West,"52,36762378","4,878113218",Entire home/apt,160,2,5,2014-09-20,"0,13",1,183,6307,7569,6307 - 7569,6307,2016
12597234,Marnix Original: 16p Leidsepl (1&2),68338234,Lin,,Centrum-West,"52,36707935","4,880497825",Entire home/apt,600,2,0,,,7,141,6307,7569,6307 - 7569,6307,2016
2575500,Prinsengracht,13188869,Michel,,Centrum-West,"52,37139899","4,8821248",Entire home/apt,200,4,6,2016-05-09,"1,41",1,309,6307,7569,6307 - 7569,6307,2016
12798986,Charming apartment south Jordaan,4400093,Maxime,,Centrum-West,"52,36818674","4,878984594",Private room,95,1,4,2016-06-16,"1,94",1,0,6307,7569,6307 - 7569,6307,2016
2639773,Best location in Amsterdam!,3018316,Corina,,Centrum-West,"52,37061516","4,881080938",Private room,125,3,75,2016-06-25,"2,74",1,142,6307,7569,6307 - 7569,6307,2016
